execution_number,dag_id,dag_path,job_name,job_type,job_path,preference,assigned_resource,estimated_start,estimated_finish,upward_rank
4255,dag_5,run5/montage-0.dag,mDiffFit_ID0001578,mDiffFit,run5/mDiffFit_ID0001578.sub,energy,slot5@romeo,2888.05,2934.28,463.89
4256,dag_5,run5/montage-0.dag,mDiffFit_ID0001126,mDiffFit,run5/mDiffFit_ID0001126.sub,energy,slot6@romeo,2888.05,2934.28,463.89
4257,dag_5,run5/montage-0.dag,mDiffFit_ID0001827,mDiffFit,run5/mDiffFit_ID0001827.sub,energy,slot7@romeo,2888.05,2934.28,463.89
4258,dag_5,run5/montage-0.dag,mDiffFit_ID0001847,mDiffFit,run5/mDiffFit_ID0001847.sub,energy,slot8@romeo,2888.05,2934.28,463.89
4259,dag_5,run5/montage-0.dag,mDiffFit_ID0001773,mDiffFit,run5/mDiffFit_ID0001773.sub,energy,slot5@papa,2911.77,2958.00,463.89
4260,dag_5,run5/montage-0.dag,mDiffFit_ID0001833,mDiffFit,run5/mDiffFit_ID0001833.sub,energy,slot6@papa,2911.77,2958.00,463.89
4261,dag_5,run5/montage-0.dag,mDiffFit_ID0000653,mDiffFit,run5/mDiffFit_ID0000653.sub,energy,slot7@papa,2911.77,2958.00,463.89
4262,dag_5,run5/montage-0.dag,mDiffFit_ID0000340,mDiffFit,run5/mDiffFit_ID0000340.sub,energy,slot8@papa,2911.77,2958.00,463.89
4263,dag_5,run5/montage-0.dag,mDiffFit_ID0000265,mDiffFit,run5/mDiffFit_ID0000265.sub,energy,slot1@quebec,2911.77,2958.00,463.89
4264,dag_5,run5/montage-0.dag,mDiffFit_ID0001481,mDiffFit,run5/mDiffFit_ID0001481.sub,energy,slot2@quebec,2911.77,2958.00,463.89
4265,dag_5,run5/montage-0.dag,mDiffFit_ID0001571,mDiffFit,run5/mDiffFit_ID0001571.sub,energy,slot3@quebec,2911.77,2958.00,463.89
4266,dag_5,run5/montage-0.dag,mDiffFit_ID0000965,mDiffFit,run5/mDiffFit_ID0000965.sub,energy,slot4@quebec,2911.77,2958.00,463.89
4267,dag_5,run5/montage-0.dag,mDiffFit_ID0001589,mDiffFit,run5/mDiffFit_ID0001589.sub,energy,slot5@quebec,2911.77,2958.00,463.89
4268,dag_5,run5/montage-0.dag,mDiffFit_ID0001633,mDiffFit,run5/mDiffFit_ID0001633.sub,energy,slot6@quebec,2911.77,2958.00,463.89
4269,dag_5,run5/montage-0.dag,mDiffFit_ID0000298,mDiffFit,run5/mDiffFit_ID0000298.sub,energy,slot1@alpha,2914.77,2961.00,463.89
4270,dag_5,run5/montage-0.dag,mDiffFit_ID0000816,mDiffFit,run5/mDiffFit_ID0000816.sub,energy,slot2@alpha,2914.77,2961.00,463.89
4271,dag_5,run5/montage-0.dag,mDiffFit_ID0001300,mDiffFit,run5/mDiffFit_ID0001300.sub,energy,slot3@alpha,2914.77,2961.00,463.89
4272,dag_5,run5/montage-0.dag,mDiffFit_ID0000277,mDiffFit,run5/mDiffFit_ID0000277.sub,energy,slot4@alpha,2914.77,2961.00,463.89
4273,dag_5,run5/montage-0.dag,mDiffFit_ID0000770,mDiffFit,run5/mDiffFit_ID0000770.sub,energy,slot5@alpha,2914.77,2961.00,463.89
4274,dag_5,run5/montage-0.dag,mDiffFit_ID0001364,mDiffFit,run5/mDiffFit_ID0001364.sub,energy,slot6@alpha,2914.77,2961.00,463.89
4275,dag_5,run5/montage-0.dag,mDiffFit_ID0000406,mDiffFit,run5/mDiffFit_ID0000406.sub,energy,slot7@alpha,2914.77,2961.00,463.89
4276,dag_5,run5/montage-0.dag,mDiffFit_ID0001123,mDiffFit,run5/mDiffFit_ID0001123.sub,energy,slot8@alpha,2914.77,2961.00,463.89
4277,dag_5,run5/montage-0.dag,mDiffFit_ID0000992,mDiffFit,run5/mDiffFit_ID0000992.sub,energy,slot1@bravo,2914.77,2961.00,463.89
4278,dag_5,run5/montage-0.dag,mDiffFit_ID0001081,mDiffFit,run5/mDiffFit_ID0001081.sub,energy,slot2@bravo,2914.77,2961.00,463.89
4279,dag_5,run5/montage-0.dag,stage_in_remote_local_2_0,stage,run5/stage_in_remote_local_2_0.sub,energy,slot3@bravo,2914.77,2914.77,417.66
4280,dag_5,run5/montage-0.dag,mConcatFit_ID0000667,mConcatFit,run5/mConcatFit_ID0000667.sub,energy,slot1@alpha,2963.00,2973.00,387.66
4281,dag_5,run5/montage-0.dag,mConcatFit_ID0001374,mConcatFit,run5/mConcatFit_ID0001374.sub,energy,slot2@alpha,2963.00,2973.00,387.66
4282,dag_5,run5/montage-0.dag,mConcatFit_ID0002081,mConcatFit,run5/mConcatFit_ID0002081.sub,energy,slot3@bravo,2960.00,2970.00,387.66
4283,dag_5,run5/montage-0.dag,stage_in_remote_local_3_0,stage,run5/stage_in_remote_local_3_0.sub,energy,slot4@bravo,2914.77,2914.77,377.66
4284,dag_5,run5/montage-0.dag,mBgModel_ID0002082,mBgModel,run5/mBgModel_ID0002082.sub,energy,slot3@bravo,2970.00,2982.50,331.66
4285,dag_5,run5/montage-0.dag,mBgModel_ID0001375,mBgModel,run5/mBgModel_ID0001375.sub,energy,slot2@alpha,2973.00,2985.50,331.66
4286,dag_5,run5/montage-0.dag,mBgModel_ID0000668,mBgModel,run5/mBgModel_ID0000668.sub,energy,slot1@alpha,2973.00,2985.50,331.66
4287,dag_5,run5/montage-0.dag,stage_in_remote_local_4_0,stage,run5/stage_in_remote_local_4_0.sub,energy,slot4@bravo,2914.77,2914.77,319.16
4288,dag_5,run5/montage-0.dag,stage_in_remote_local_4_1,stage,run5/stage_in_remote_local_4_1.sub,energy,slot4@bravo,2914.77,2914.77,319.16
4289,dag_5,run5/montage-0.dag,stage_in_remote_local_4_2,stage,run5/stage_in_remote_local_4_2.sub,energy,slot4@bravo,2914.77,2914.77,319.16
4290,dag_5,run5/montage-0.dag,stage_in_remote_local_4_3,stage,run5/stage_in_remote_local_4_3.sub,energy,slot4@bravo,2914.77,2914.77,319.16
4291,dag_5,run5/montage-0.dag,mBackground_ID0000669,mBackground,run5/mBackground_ID0000669.sub,energy,slot1@alpha,2985.50,3023.50,306.16
4292,dag_5,run5/montage-0.dag,mBackground_ID0000692,mBackground,run5/mBackground_ID0000692.sub,energy,slot2@alpha,2987.50,3025.50,306.16
4293,dag_5,run5/montage-0.dag,mBackground_ID0001402,mBackground,run5/mBackground_ID0001402.sub,energy,slot3@alpha,2987.50,3025.50,306.16
4294,dag_5,run5/montage-0.dag,mBackground_ID0001395,mBackground,run5/mBackground_ID0001395.sub,energy,slot4@alpha,2987.50,3025.50,306.16
4295,dag_5,run5/montage-0.dag,mBackground_ID0001408,mBackground,run5/mBackground_ID0001408.sub,energy,slot5@alpha,2987.50,3025.50,306.16
4296,dag_5,run5/montage-0.dag,mBackground_ID0001409,mBackground,run5/mBackground_ID0001409.sub,energy,slot6@alpha,2987.50,3025.50,306.16
4297,dag_5,run5/montage-0.dag,mBackground_ID0000689,mBackground,run5/mBackground_ID0000689.sub,energy,slot7@alpha,2987.50,3025.50,306.16
4298,dag_5,run5/montage-0.dag,mBackground_ID0002106,mBackground,run5/mBackground_ID0002106.sub,energy,slot3@bravo,2982.50,3020.50,306.16
4299,dag_5,run5/montage-0.dag,mBackground_ID0001403,mBackground,run5/mBackground_ID0001403.sub,energy,slot8@alpha,2987.50,3025.50,306.16
4300,dag_5,run5/montage-0.dag,mBackground_ID0002102,mBackground,run5/mBackground_ID0002102.sub,energy,slot1@bravo,2984.50,3022.50,306.16
4301,dag_5,run5/montage-0.dag,mBackground_ID0002092,mBackground,run5/mBackground_ID0002092.sub,energy,slot2@bravo,2984.50,3022.50,306.16
4302,dag_5,run5/montage-0.dag,mBackground_ID0001383,mBackground,run5/mBackground_ID0001383.sub,energy,slot4@bravo,2987.50,3025.50,306.16
4303,dag_5,run5/montage-0.dag,mBackground_ID0001387,mBackground,run5/mBackground_ID0001387.sub,energy,slot5@bravo,2987.50,3025.50,306.16
4304,dag_5,run5/montage-0.dag,mBackground_ID0000679,mBackground,run5/mBackground_ID0000679.sub,energy,slot6@bravo,2987.50,3025.50,306.16
4305,dag_5,run5/montage-0.dag,mBackground_ID0000693,mBackground,run5/mBackground_ID0000693.sub,energy,slot7@bravo,2987.50,3025.50,306.16
4306,dag_5,run5/montage-0.dag,mBackground_ID0000702,mBackground,run5/mBackground_ID0000702.sub,energy,slot8@bravo,2987.50,3025.50,306.16
4307,dag_5,run5/montage-0.dag,mBackground_ID0001391,mBackground,run5/mBackground_ID0001391.sub,energy,slot1@charlie,2987.50,3025.50,306.16
4308,dag_5,run5/montage-0.dag,mBackground_ID0002101,mBackground,run5/mBackground_ID0002101.sub,energy,slot2@charlie,2984.50,3022.50,306.16
4309,dag_5,run5/montage-0.dag,mBackground_ID0001405,mBackground,run5/mBackground_ID0001405.sub,energy,slot3@charlie,2987.50,3025.50,306.16
4310,dag_5,run5/montage-0.dag,mBackground_ID0000680,mBackground,run5/mBackground_ID0000680.sub,energy,slot4@charlie,2987.50,3025.50,306.16
4311,dag_5,run5/montage-0.dag,mBackground_ID0001410,mBackground,run5/mBackground_ID0001410.sub,energy,slot5@charlie,2987.50,3025.50,306.16
4312,dag_5,run5/montage-0.dag,mBackground_ID0000673,mBackground,run5/mBackground_ID0000673.sub,energy,slot6@charlie,2987.50,3025.50,306.16
4313,dag_5,run5/montage-0.dag,mBackground_ID0000682,mBackground,run5/mBackground_ID0000682.sub,energy,slot7@charlie,2987.50,3025.50,306.16
4314,dag_5,run5/montage-0.dag,mBackground_ID0000699,mBackground,run5/mBackground_ID0000699.sub,energy,slot8@charlie,2987.50,3025.50,306.16
4315,dag_5,run5/montage-0.dag,mBackground_ID0000698,mBackground,run5/mBackground_ID0000698.sub,energy,slot1@delta,2987.50,3025.50,306.16
4316,dag_5,run5/montage-0.dag,mBackground_ID0001388,mBackground,run5/mBackground_ID0001388.sub,energy,slot2@delta,2987.50,3025.50,306.16
4317,dag_5,run5/montage-0.dag,mBackground_ID0002117,mBackground,run5/mBackground_ID0002117.sub,energy,slot3@delta,2984.50,3022.50,306.16
4318,dag_5,run5/montage-0.dag,mBackground_ID0001392,mBackground,run5/mBackground_ID0001392.sub,energy,slot4@delta,2987.50,3025.50,306.16
4319,dag_5,run5/montage-0.dag,mBackground_ID0002088,mBackground,run5/mBackground_ID0002088.sub,energy,slot5@delta,2984.50,3022.50,306.16
4320,dag_5,run5/montage-0.dag,mBackground_ID0001393,mBackground,run5/mBackground_ID0001393.sub,energy,slot6@delta,2987.50,3025.50,306.16
4321,dag_5,run5/montage-0.dag,mBackground_ID0001394,mBackground,run5/mBackground_ID0001394.sub,energy,slot7@delta,2987.50,3025.50,306.16
4322,dag_5,run5/montage-0.dag,mBackground_ID0001397,mBackground,run5/mBackground_ID0001397.sub,energy,slot8@delta,2987.50,3025.50,306.16
4323,dag_5,run5/montage-0.dag,mBackground_ID0002096,mBackground,run5/mBackground_ID0002096.sub,energy,slot1@echo,2984.50,3022.50,306.16
4324,dag_5,run5/montage-0.dag,mBackground_ID0000672,mBackground,run5/mBackground_ID0000672.sub,energy,slot2@echo,2987.50,3025.50,306.16
4325,dag_5,run5/montage-0.dag,mBackground_ID0002114,mBackground,run5/mBackground_ID0002114.sub,energy,slot3@echo,2984.50,3022.50,306.16
4326,dag_5,run5/montage-0.dag,mBackground_ID0001378,mBackground,run5/mBackground_ID0001378.sub,energy,slot4@echo,2987.50,3025.50,306.16
4327,dag_5,run5/montage-0.dag,mBackground_ID0001376,mBackground,run5/mBackground_ID0001376.sub,energy,slot5@echo,2987.50,3025.50,306.16
4328,dag_5,run5/montage-0.dag,mBackground_ID0000670,mBackground,run5/mBackground_ID0000670.sub,energy,slot6@echo,2987.50,3025.50,306.16
4329,dag_5,run5/montage-0.dag,mBackground_ID0002087,mBackground,run5/mBackground_ID0002087.sub,energy,slot7@echo,2984.50,3022.50,306.16
4330,dag_5,run5/montage-0.dag,mBackground_ID0002108,mBackground,run5/mBackground_ID0002108.sub,energy,slot8@echo,2984.50,3022.50,306.16
4331,dag_5,run5/montage-0.dag,mBackground_ID0001386,mBackground,run5/mBackground_ID0001386.sub,energy,slot1@foxtrot,2987.50,3025.50,306.16
4332,dag_5,run5/montage-0.dag,mBackground_ID0001406,mBackground,run5/mBackground_ID0001406.sub,energy,slot2@foxtrot,2987.50,3025.50,306.16
4333,dag_5,run5/montage-0.dag,mBackground_ID0002110,mBackground,run5/mBackground_ID0002110.sub,energy,slot3@foxtrot,2984.50,3022.50,306.16
4334,dag_5,run5/montage-0.dag,mBackground_ID0001411,mBackground,run5/mBackground_ID0001411.sub,energy,slot4@foxtrot,2987.50,3025.50,306.16
4335,dag_5,run5/montage-0.dag,mBackground_ID0001377,mBackground,run5/mBackground_ID0001377.sub,energy,slot5@foxtrot,2987.50,3025.50,306.16
